budget,log_budget,is_low_budget,is_mid_budget,is_blockbuster_budget,runtime,num_genres,num_production_companies,num_cast,num_keywords,is_franchise,release_year,release_month,release_dayofweek,release_quarter,is_weekend_release,is_summer_release,is_holiday_release,days_since_2000,director_popularity,actor_1_popularity,actor_2_popularity,actor_3_popularity,avg_actor_popularity,max_actor_popularity,total_star_power,has_popular_director,has_popular_lead,has_major_studio,is_disney,is_warner,is_universal,director_historical_avg_log_revenue,director_prior_films,is_director_debut,lead_actor_historical_avg_log_revenue,lead_actor_prior_films,movies_same_month,blockbusters_same_month,title_length,title_word_count,title_suggests_sequel,cert_g,cert_pg,cert_pg13,cert_r,is_family_friendly_cert,is_r_rated,num_trailers,num_teasers,has_trailer,has_multiple_trailers,has_teaser,days_trailer_before_release,early_marketing,late_marketing,social_media_presence,has_strong_social,has_tagline,tagline_length,has_homepage,overview_length,num_release_countries,wide_release,num_production_countries,is_us_production,num_spoken_languages,is_english,num_writers,num_producers,num_exec_producers,writer_popularity,producer_popularity,composer_popularity,cinematographer_popularity,total_crew_popularity,has_popular_composer,production_team_size,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_war,genre_western,keyword_superhero,keyword_sequel_keyword,keyword_family_friendly,keyword_action_heavy,keyword_romance,keyword_scifi,keyword_horror_keyword
15000000,16.52356082573315,0,1,0,94,2,6,21,5,0,2012,12,3,4,0,0,1,4723,0.2571,2.9595,3.1796,0.8921,2.3437333333333332,3.1796,7.2883000000000004,0,0,0,0,0,0,0.0,0,1,17.723897450739898,2,8,2,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,32,0,367,14,0,1,1,1,1,2,6,6,0.1748,0.4019,0.2182,0.1914,0.9863,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000000,19.33697147982652,0,0,1,169,3,3,47,34,1,2012,12,2,4,0,0,1,4729,2.7184,4.6351,4.4901,2.8118,3.9789999999999996,4.6351,14.6554,0,0,1,0,1,0,20.583689983605613,4,0,0.0,0,8,2,33,5,0,0,0,1,0,0,0,3,13,1,1,1,355.0,1,0,0,0,1,55,1,181,45,1,2,1,1,1,5,4,4,3.2258,2.7184,0.6918,1.6883,8.324300000000001,0,13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
61000000,17.926384438531027,0,1,0,158,2,5,211,31,0,2012,12,1,4,0,0,1,4735,1.1615,6.4865,4.6432,11.8929,7.674199999999999,11.8929,24.1841,0,0,1,0,0,1,19.84188739161665,1,0,19.753916512673154,2,8,2,14,2,0,0,0,1,0,0,0,4,11,1,1,1,201.0,1,0,0,0,1,25,1,329,45,1,2,1,1,1,7,4,4,0.3965,1.0083,0.0778,0.1278,1.6104,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40000000,17.50439003707821,0,1,0,157,2,3,35,37,0,2012,12,2,4,0,0,1,4736,1.3351,6.7852,4.0111,2.3317,4.3759999999999994,6.7852,14.463099999999999,0,0,0,0,0,0,0.0,0,1,0.0,0,8,2,16,3,0,0,0,0,1,0,1,3,0,1,1,0,135.0,0,0,1,0,1,32,1,184,47,1,1,1,2,1,1,3,3,0.2811,1.3351,0.4184,1.4474,3.482,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000000,17.370858648025116,0,1,0,134,1,3,37,8,1,2012,12,3,4,0,0,1,4737,1.4133,6.122,3.4231,3.7266,4.4239,6.122,14.684999999999999,0,0,1,0,0,1,0.0,0,1,18.27435769149127,1,8,2,10,3,0,0,0,0,1,0,1,3,0,1,1,0,236.0,1,0,1,0,1,34,1,205,32,1,1,1,1,1,1,3,1,1.4133,1.4133,0.2011,0.242,3.2697,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60000000,17.909855136853043,0,1,0,130,4,3,51,23,1,2012,12,3,4,0,0,1,4737,1.0631,13.0086,9.76,1.3976,8.0554,13.0086,25.2293,0,0,1,0,0,0,0.0,0,1,19.91975684172297,8,8,2,12,2,0,0,0,1,0,0,0,3,0,1,1,0,170.0,0,0,0,0,1,32,1,615,70,1,1,1,1,1,2,4,6,2.0814,13.0086,0.2428,0.728,16.0608,0,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100000000,18.420680753952364,0,0,1,165,2,2,136,15,0,2012,12,1,4,0,0,1,4742,4.5077,3.7432,4.4485,9.2647,5.8188,9.2647,21.964100000000002,0,0,1,0,0,0,19.010673906081387,3,0,0.0,0,8,2,16,2,0,0,0,0,1,0,1,1,1,1,0,1,195.0,1,0,2,1,1,44,1,126,72,1,1,1,3,1,1,3,5,4.5077,0.4178,0.1868,0.2377,5.35,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6000000,15.607270193858982,1,0,0,89,2,2,30,24,0,2012,12,2,4,0,0,1,4743,1.0018,4.6644,1.6105,1.2167,2.4972,4.6644,8.4934,0,0,0,0,0,0,0.0,0,1,20.352575077895455,5,8,2,6,1,0,0,0,0,0,0,0,1,0,1,0,0,-148.0,0,1,1,0,1,35,1,136,27,1,1,0,1,1,4,3,5,1.1443,1.1298,0.2366,0.1935,2.7042,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,16.811242881518265,0,1,0,92,2,4,33,15,1,2013,1,3,1,0,0,0,4751,2.4246,13.6696,2.4482,0.6193,5.579033333333334,13.6696,19.1617,0,0,1,0,0,0,18.200101190285064,1,0,0.0,0,10,0,17,3,0,0,0,0,1,0,1,2,3,1,1,1,111.0,0,0,0,0,1,21,0,346,17,0,1,1,1,1,8,1,9,0.8382,0.1408,0.2178,0.193,1.3898000000000001,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
60000000,17.909855136853043,0,1,0,113,4,4,192,7,0,2013,1,2,1,0,0,0,4757,0.8812,6.6256,8.0679,4.1496,6.281033333333333,8.0679,19.7243,0,0,0,0,0,0,17.516812556768127,1,0,16.17059331480173,1,10,0,14,2,0,0,0,0,1,0,1,1,3,1,0,1,89.0,0,0,1,0,1,30,1,589,56,1,1,1,1,1,2,3,3,2.0454,1.4066,0.5263,0.5845,4.5628,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2500000,14.731801689838349,1,0,0,86,2,4,17,14,1,2013,1,4,1,1,0,0,4759,1.197,3.6638,1.4845,1.7871,2.3118,3.6638,8.1324,0,0,0,0,0,0,0.0,0,1,0.0,0,10,0,15,3,0,0,0,0,1,0,1,1,0,1,0,0,83.0,0,0,1,0,1,27,0,329,14,0,1,1,1,1,2,2,1,3.6638,3.6638,0.0,0.1875,7.5151,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000000,16.52356082573315,0,1,0,100,1,2,17,11,0,2013,1,3,1,0,0,0,4765,3.4206,6.7852,3.2733,1.1707,3.743066666666666,6.7852,14.649799999999999,0,0,0,0,0,0,0.0,0,1,18.704354802536727,1,10,0,4,1,0,0,0,1,0,0,0,1,0,1,0,0,107.0,0,0,0,0,1,27,1,312,60,1,2,0,1,1,5,2,1,3.4206,0.9775,0.2449,0.0809,4.7238999999999995,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50000000,17.72753358339242,0,1,0,88,3,5,29,15,0,2013,1,3,1,0,0,0,4765,0.6245,5.4004,4.4122,7.1627,5.658433333333334,7.1627,17.599800000000002,0,0,1,0,0,0,0.0,0,1,19.43808298081026,1,10,0,30,5,0,0,0,0,1,0,1,3,0,1,1,0,134.0,0,0,1,0,1,30,0,255,37,1,2,1,1,1,1,5,3,0.6245,3.7772,0.2186,0.0987,4.719,0,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56000000,17.840862266556567,0,1,0,109,3,9,36,7,0,2013,1,4,1,1,0,0,4766,0.4572,8.0009,4.6432,4.9815,5.8751999999999995,8.0009,18.0828,0,0,0,0,0,0,18.872442471835335,1,0,19.198308539323115,4,10,0,11,2,0,0,0,0,1,0,1,1,0,1,0,0,85.0,0,0,0,0,1,31,1,317,26,1,1,1,1,1,1,7,10,0.1229,8.0009,0.3543,0.2199,8.698,0,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000000,17.370858648025116,0,1,0,118,2,7,53,6,0,2013,1,2,1,0,0,0,4771,1.2343,17.825,2.8461,1.7601,7.4770666666666665,17.825,23.6655,0,0,0,0,0,0,0.0,0,1,17.721538790594213,5,10,0,6,1,0,0,0,0,1,0,1,1,0,1,0,0,110.0,0,0,0,0,1,42,0,240,47,1,1,1,1,1,2,6,7,1.9319,1.2343,0.3536,0.4508,3.9706,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6000000,15.607270193858982,1,0,0,94,1,5,102,14,0,2013,1,3,1,0,0,0,4772,0.5923,3.8445,2.0481,6.4865,4.126366666666667,6.4865,12.9714,0,0,0,0,0,0,0.0,0,1,19.54590721407445,2,10,0,8,2,0,0,0,0,1,0,1,1,0,1,0,0,98.0,0,0,0,0,1,73,0,164,16,0,1,1,1,1,19,7,5,3.6052,2.6137,0.0621,0.2699,6.5508999999999995,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000,17.11134746100564,0,1,0,97,2,3,34,4,0,2013,1,1,1,0,0,0,4777,1.2565,3.4904,2.5137,4.967,3.657033333333333,4.967,12.227599999999999,0,0,0,0,0,0,19.878325987265498,2,0,17.529146232401665,1,10,0,10,2,0,0,0,1,0,0,0,1,0,1,0,0,-133.0,0,1,0,0,1,69,0,143,20,0,1,1,1,1,2,3,14,1.2565,1.2565,0.1156,0.5327,3.1612999999999998,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
35000000,17.370858648025116,0,1,0,98,3,2,38,8,0,2013,1,3,1,0,0,0,4779,0.2966,5.3784,3.4723,2.3966,3.7491,5.3784,11.543899999999999,0,0,0,0,0,0,17.483875623540083,1,0,0.0,0,10,0,11,2,0,0,0,1,0,0,0,2,0,1,1,0,83.0,0,0,3,1,1,41,0,172,43,1,1,1,1,1,3,4,2,1.0619,0.7753,1.3269,0.2248,3.3889000000000005,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1
92000000,18.33729914588288,0,1,0,98,2,9,48,20,1,2013,2,2,1,0,0,0,4785,0.1554,5.7808,2.8061,1.2017,3.262866666666667,5.7808,9.944,0,0,0,0,0,0,0.0,0,1,19.487927737213376,6,9,1,22,6,0,0,0,0,1,0,1,3,1,1,1,1,82.0,0,0,2,1,1,28,1,408,66,1,1,1,2,1,2,2,0,0.9652,0.563,0.5032,0.2831,2.3145000000000002,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28000000,17.147715103853763,0,1,0,115,2,2,34,5,0,2013,2,3,1,0,0,0,4786,2.5144,1.4306,3.9369,5.5847,3.650733333333333,5.5847,13.4666,0,0,0,0,0,0,18.20858287634359,2,0,17.89980480116789,1,9,1,10,2,0,0,0,1,0,0,0,3,2,1,1,1,107.0,0,0,0,0,1,28,0,157,30,1,1,1,2,1,3,3,7,2.1277,2.6137,0.1844,0.9843,5.910100000000001,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
35000000,17.370858648025116,0,1,0,111,2,4,46,12,0,2013,2,3,1,0,0,0,4786,1.9602,6.1212,2.3219,5.7037,4.715599999999999,6.1212,16.107,0,0,0,0,0,0,19.161849031128014,1,0,18.77603978597181,2,9,1,14,2,0,0,0,0,1,0,1,1,0,1,0,0,51.0,0,0,0,0,1,33,1,195,36,1,1,1,1,1,1,3,2,0.8699,6.1212,0.1987,0.2248,7.4146,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,17.216707972959764,0,1,0,106,3,2,79,19,0,2013,2,3,1,0,0,0,4786,1.3659,2.6486,7.8344,4.9815,5.154833333333333,7.8344,16.8304,0,0,0,0,0,0,19.099781425229178,4,0,18.56621226244133,1,9,1,12,2,0,0,0,0,1,0,1,4,1,1,1,1,66.0,0,0,0,0,1,30,1,128,46,1,1,1,2,1,1,3,3,1.2504,1.2504,0.328,1.3659,4.194699999999999,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60000000,17.909855136853043,0,1,0,124,3,3,44,14,0,2013,2,2,1,0,0,0,4792,3.1762,3.8545,0.6212,3.9975,2.8244000000000002,3.9975,11.6494,0,0,0,0,0,0,0.0,0,1,0.0,0,9,1,19,2,0,0,0,1,0,0,0,1,0,1,0,0,89.0,0,0,1,0,1,32,0,245,43,1,1,1,1,1,3,5,1,3.1762,0.3635,0.0143,0.6135,4.1675,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
3500000,15.068273812173887,1,0,0,97,3,4,28,12,0,2013,2,3,1,0,0,0,4800,0.3491,3.2733,1.4043,1.3682,2.0152666666666668,3.2733,6.3949,0,0,0,0,0,0,18.1467219813191,2,0,0.0,0,9,1,10,2,0,0,0,1,0,0,0,1,0,1,0,0,92.0,0,0,0,0,1,46,0,536,32,1,1,1,1,1,1,1,5,0.3491,0.6192,2.0759,0.3321,3.3763,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
35000000,17.370858648025116,0,1,0,112,3,6,15,8,0,2013,2,3,1,0,0,0,4800,0.9022,5.8592,1.6665,3.416,3.6472333333333338,5.8592,11.843900000000001,0,0,0,0,0,0,0.0,0,1,18.913824962918124,3,9,1,6,1,0,0,0,1,0,0,0,1,2,1,0,1,66.0,0,0,0,0,1,38,0,642,44,1,3,1,2,1,2,7,4,0.9022,5.8592,0.1678,0.3826,7.3118,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195000000,19.088510121656228,0,0,1,114,4,6,53,3,0,2013,2,2,1,0,0,0,4806,0.7709,5.3784,2.6242,5.1646,4.389066666666667,5.3784,13.9381,0,0,1,0,1,0,19.805464894027406,2,0,18.57768450130904,1,9,1,21,4,0,0,0,1,0,0,0,2,0,1,1,0,97.0,0,0,0,0,1,29,1,528,38,1,1,1,1,1,5,4,7,1.0631,0.9055,0.7764,0.2699,3.0149,0,16,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,16.300417291085605,1,0,0,99,3,4,20,24,0,2013,2,3,1,0,0,0,4807,3.2803,3.0382,7.1677,3.4035,4.536466666666667,7.1677,16.8897,0,0,0,0,0,0,0.0,0,1,20.088555228755894,2,9,1,6,1,0,0,0,0,1,0,1,2,0,1,1,0,154.0,0,0,1,0,1,15,1,363,35,1,1,1,1,1,1,3,2,3.9993,3.5504,0.3182,1.1394,9.007299999999999,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13000000,16.380459992348886,1,0,0,93,1,4,16,4,0,2013,3,4,1,1,0,0,4808,0.3688,4.5743,1.6148,0.7398,2.309633333333333,4.5743,7.2977,0,0,0,0,0,0,0.0,0,1,0.0,0,12,3,9,3,0,0,0,0,1,0,1,1,0,1,0,0,-103.0,0,1,0,0,1,8,0,241,24,1,1,1,1,1,2,4,9,2.2986,2.6137,0.144,0.9843,6.0406,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,15.424948670398354,1,0,0,94,2,8,35,19,0,2013,3,2,1,0,0,0,4813,1.9615,4.0546,2.5797,3.6648,3.433033333333333,4.0546,12.2606,0,0,0,0,0,0,0.0,0,1,17.390661274761072,1,12,3,15,2,0,0,0,0,1,0,1,4,6,1,1,1,47.0,0,0,3,1,1,42,1,147,21,1,3,1,1,1,1,4,12,1.9615,1.5618,0.6588,0.1913,4.3734,0,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000,19.11382792951231,0,0,1,130,3,3,122,11,0,2013,3,3,1,0,0,0,4814,1.8847,4.0546,8.88,4.4426,5.7924,8.88,19.2619,0,0,1,1,0,0,20.543209065588716,3,0,17.33768777119258,2,12,3,25,5,0,0,1,0,0,1,0,2,0,1,1,0,238.0,1,0,0,0,1,32,0,209,47,1,1,1,1,1,4,1,4,0.4376,0.502,1.6667,0.4643,3.0706,0,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30000000,17.216707972959764,0,1,0,118,4,4,45,4,0,2013,3,4,1,1,0,0,4815,0.4449,5.7542,3.9919,2.5583,4.101466666666667,5.7542,12.749299999999998,0,0,0,0,0,0,0.0,0,1,18.568392472439886,2,12,3,13,3,0,0,0,0,1,0,1,1,0,1,0,0,65.0,0,0,0,0,1,19,0,90,44,1,1,1,4,1,1,2,9,1.23,1.23,0.406,0.4883,3.3543000000000003,0,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13000000,16.380459992348886,1,0,0,94,2,5,43,18,0,2013,3,3,1,0,0,0,4821,1.048,5.5046,4.4472,4.187,4.712933333333333,5.5046,15.186800000000002,0,0,0,0,0,0,0.0,0,1,0.0,0,12,3,8,2,0,0,0,0,1,0,1,2,0,1,1,0,62.0,0,0,0,0,1,66,1,426,53,1,1,1,1,1,4,5,4,1.192,0.0973,0.4334,0.4577,2.1803999999999997,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30000000,17.216707972959764,0,1,0,100,1,3,50,2,0,2013,3,3,1,0,0,0,4821,0.2822,3.9735,4.2424,4.0797,4.098533333333333,4.2424,12.5778,0,0,1,0,1,0,0.0,0,1,19.1748055816515,4,12,3,31,4,0,0,0,1,0,0,0,2,11,1,1,1,83.0,0,0,0,0,1,13,0,161,17,0,1,1,1,1,6,4,7,1.3728,3.9735,0.144,0.4038,5.894100000000001,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000000,18.72078534381011,0,0,1,99,4,1,8,11,1,2013,3,4,1,1,0,0,4822,0.2894,7.1586,6.9697,6.7742,6.9675,7.1586,21.1919,0,0,1,0,0,0,0.0,0,1,18.72745100787955,7,12,3,10,2,0,0,1,0,0,1,0,3,0,1,1,0,163.0,0,0,2,1,1,19,1,395,59,1,1,1,1,1,5,2,0,2.3815,0.1978,0.9695,0.4679,4.0167,0,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
70000000,18.064005814299346,0,1,0,120,2,3,62,6,1,2013,3,2,1,0,0,0,4827,1.1274,6.9459,3.3587,1.4495,3.9180333333333337,6.9459,12.881499999999999,0,0,0,0,0,0,18.376728866872504,1,0,19.50651565685556,2,12,3,18,3,0,0,0,0,1,0,1,1,0,1,0,0,57.0,0,0,0,0,1,41,0,407,67,1,1,1,2,1,2,6,2,0.2132,6.9459,1.4027,1.2194,9.7812,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000000,16.52356082573315,0,1,0,140,2,6,65,20,0,2013,3,2,1,0,0,0,4827,0.4201,8.0679,3.4374,4.3643,5.289866666666667,8.0679,16.2897,0,0,0,0,0,0,16.552493734451286,1,0,18.083382734474576,4,12,3,26,5,0,0,0,0,1,0,1,1,5,1,0,1,69.0,0,0,1,0,1,32,1,170,31,1,1,1,2,1,5,4,3,0.4201,0.7289,0.3145,0.1684,1.6319,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44000000,17.599700214609808,0,1,0,126,3,4,36,10,0,2013,3,4,1,1,0,0,4829,0.7703,3.8213,4.3088,1.4404,3.1901666666666664,4.3088,10.3408,0,0,0,0,0,0,18.97399098507494,1,0,17.970982815440145,1,12,3,8,2,0,0,0,1,0,0,0,1,0,1,0,0,129.0,0,0,1,0,1,51,1,239,35,1,2,1,1,1,2,7,6,1.6593,1.6593,0.1678,0.1161,3.6025,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
20000000,16.811242881518265,0,1,0,101,4,8,21,15,0,2013,3,2,1,0,0,0,4834,1.3864,4.2209,4.0899,2.7273,3.6793666666666667,4.2209,12.4245,0,0,0,0,0,0,17.390661274761072,1,0,19.26028704139123,3,12,3,6,1,0,0,0,0,1,0,1,1,0,1,0,0,6.0,0,1,0,0,1,16,0,135,39,1,3,1,2,1,2,2,6,0.5005,1.3864,0.0772,1.0314,2.9955,0,10,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
130000000,18.683045016112164,0,0,1,110,4,6,45,11,1,2013,3,2,1,0,0,0,4834,1.1527,5.8592,5.7808,2.2286,4.622866666666667,5.8592,15.0213,0,0,1,0,0,0,18.886248361129233,1,0,18.709925582149403,4,12,3,21,3,0,0,0,1,0,0,0,1,0,1,0,0,-90.0,0,1,0,0,1,27,1,273,42,1,2,1,1,1,2,2,8,0.4321,0.4273,0.3516,0.5282,1.7391999999999999,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
17000000,16.648723960844016,0,1,0,91,1,3,16,12,0,2013,4,4,2,1,0,0,4843,0.6855,2.0123,1.5335,0.7173,1.4210333333333336,2.0123,4.9486,0,0,0,0,0,0,0.0,0,1,0.0,0,8,2,9,2,0,0,0,0,1,0,1,2,9,1,1,1,162.0,0,0,0,0,1,50,1,410,37,1,1,1,2,1,3,4,4,1.8847,2.4921,0.7427,0.216,5.335500000000001,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3000000,14.914123179965662,1,0,0,109,2,5,18,13,1,2013,4,4,2,1,0,0,4843,12.805,6.784,2.1541,0.3842,3.1074333333333333,6.784,22.127299999999998,0,0,0,0,0,0,16.035417164336046,1,0,18.019697848205432,2,8,2,15,2,0,0,0,0,1,0,1,1,1,1,0,1,4.0,0,1,1,0,1,34,1,418,24,1,2,1,3,1,5,3,4,12.805,12.805,0.0684,0.3384,26.0168,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120000000,18.603002309079653,0,0,1,124,4,6,10,9,0,2013,4,2,2,0,0,0,4848,1.9593,13.0086,12.4825,5.3687,10.2866,13.0086,32.8191,0,0,1,0,0,1,19.831455238993072,1,0,19.861131867859886,9,8,2,8,1,0,0,0,1,0,0,0,3,0,1,1,0,120.0,0,0,2,1,1,37,1,461,45,1,1,1,1,1,3,5,3,1.9593,1.9593,0.232,0.8926,5.0432,0,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
20000000,16.811242881518265,0,1,0,88,1,2,72,10,1,2013,4,3,2,0,0,0,4849,0.448,3.7041,1.4125,2.8254,2.6473333333333335,3.7041,8.39,0,0,0,0,0,0,0.0,0,1,0.0,0,8,2,13,3,1,0,0,1,0,0,0,2,4,1,1,1,99.0,0,0,0,0,1,33,0,248,26,1,1,1,1,1,8,2,4,3.6638,0.9259,0.207,0.0534,4.8501,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40000000,17.50439003707821,0,1,0,128,1,1,84,8,0,2013,4,4,2,1,0,0,4850,0.7535,2.4117,6.0859,1.1434,3.2136666666666667,6.0859,10.394499999999999,0,0,1,0,0,0,0.0,0,1,0.0,0,8,2,2,1,0,0,0,1,0,0,0,2,2,1,1,1,203.0,1,0,0,0,1,53,0,155,21,1,1,1,1,1,1,1,3,0.7535,0.2128,0.4764,1.1459,2.5885999999999996,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000,19.11382792951231,0,0,1,130,3,1,110,11,1,2013,4,3,2,0,0,0,4856,2.1268,11.3092,4.0466,2.8387,6.0648333333333335,11.3092,20.321299999999997,0,0,1,1,0,0,0.0,0,1,20.266077540217307,6,8,2,10,3,1,0,0,1,0,0,0,3,0,1,1,0,177.0,0,0,2,1,1,35,1,136,46,1,1,1,1,1,6,1,10,2.6159,1.3791,0.7036,0.5601,5.2587,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
25000000,17.034386422832473,0,1,0,130,3,3,36,5,0,2013,4,3,2,0,0,0,4856,5.4472,8.0009,5.8592,4.4459,6.101999999999999,8.0009,23.7532,0,0,1,0,0,0,20.414789880561884,5,0,19.01429329426888,5,8,2,11,3,0,0,0,0,1,0,1,3,8,1,1,1,119.0,0,0,1,0,1,42,1,432,29,1,1,1,1,1,2,3,3,0.8842,5.4472,0.5263,0.2199,7.0775999999999994,0,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,16.118095750958314,1,0,0,130,1,3,26,38,0,2013,4,4,2,1,0,0,4864,0.2689,7.7804,3.8904,1.9792,4.55,7.7804,13.9189,0,0,0,0,0,0,15.13488997649256,1,0,17.622690336140096,2,8,2,3,1,0,0,0,1,0,0,0,1,1,1,0,1,98.0,0,0,0,0,1,61,0,170,29,1,1,1,1,1,1,3,4,0.2689,0.5172,0.1613,0.1227,1.0701,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190000000,19.06253463538792,0,0,1,132,3,3,97,10,1,2013,5,6,2,1,1,0,4873,3.7331,3.6167,2.6835,11.7779,6.026033333333333,11.7779,21.8112,0,0,1,0,0,0,19.669071419318303,3,0,19.664520138385075,2,10,6,23,4,0,0,0,1,0,0,0,3,4,1,1,1,150.0,0,0,3,1,1,36,1,555,42,1,1,1,1,1,4,5,4,1.12,3.7331,1.3183,0.5097,6.681099999999999,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20000000,16.811242881518265,0,1,0,100,2,3,44,7,0,2013,5,1,2,0,1,0,4875,1.9534,17.825,1.0843,0.9897,6.632999999999999,17.825,21.852399999999996,0,0,1,0,0,0,0.0,0,1,17.709785093669222,6,10,6,11,1,0,0,0,0,1,0,1,1,1,1,0,1,15.0,0,1,0,0,1,34,1,238,21,1,2,1,1,1,1,2,4,1.9534,0.3265,0.9408,0.2281,3.4488,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
